date,hospital,city,drug,stock_units,usage_today,reorder_flag,delivery_delayed,supplier,supplier_country,geo_risk,expired,temperature_risk,unit_cost_inr
2026-03-31,Fortis Mumbai,Mumbai,INJECTAFER,527,62,True,False,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-04-01,Fortis Mumbai,Mumbai,INJECTAFER,445,82,False,False,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-04-02,Fortis Mumbai,Mumbai,INJECTAFER,359,86,False,False,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-04-03,Fortis Mumbai,Mumbai,INJECTAFER,295,64,False,False,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-04-04,Fortis Mumbai,Mumbai,INJECTAFER,224,71,False,False,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-04-05,Fortis Mumbai,Mumbai,INJECTAFER,473,82,True,False,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-04-06,Fortis Mumbai,Mumbai,INJECTAFER,399,74,False,False,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-04-07,Fortis Mumbai,Mumbai,INJECTAFER,340,59,False,False,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-04-08,Fortis Mumbai,Mumbai,INJECTAFER,257,83,False,False,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-04-09,Fortis Mumbai,Mumbai,INJECTAFER,180,77,False,False,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-04-10,Fortis Mumbai,Mumbai,INJECTAFER,181,146,True,False,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-04-11,Fortis Mumbai,Mumbai,INJECTAFER,362,65,True,False,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-04-12,Fortis Mumbai,Mumbai,INJECTAFER,285,77,False,False,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-04-13,Fortis Mumbai,Mumbai,INJECTAFER,202,83,False,False,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-04-14,Fortis Mumbai,Mumbai,INJECTAFER,322,80,True,False,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-04-15,Fortis Mumbai,Mumbai,INJECTAFER,259,63,False,False,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-04-16,Fortis Mumbai,Mumbai,INJECTAFER,196,63,False,False,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-04-17,Fortis Mumbai,Mumbai,INJECTAFER,112,84,True,True,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-04-18,Fortis Mumbai,Mumbai,INJECTAFER,405,71,True,False,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-04-19,Fortis Mumbai,Mumbai,INJECTAFER,325,80,False,False,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-04-20,Fortis Mumbai,Mumbai,INJECTAFER,261,64,False,False,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-04-21,Fortis Mumbai,Mumbai,INJECTAFER,203,58,False,False,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-04-22,Fortis Mumbai,Mumbai,INJECTAFER,238,87,True,False,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-04-23,Fortis Mumbai,Mumbai,INJECTAFER,159,79,False,False,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-04-24,Fortis Mumbai,Mumbai,INJECTAFER,549,87,True,False,BioPharm Ltd,India,LOW,False,NORMAL,4838
2026-03-26,Narayana Health,Bangalore,Capecitabine,137,36,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-03-27,Narayana Health,Bangalore,Capecitabine,97,40,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-03-28,Narayana Health,Bangalore,Capecitabine,288,36,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-03-29,Narayana Health,Bangalore,Capecitabine,254,34,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-03-30,Narayana Health,Bangalore,Capecitabine,216,38,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-03-31,Narayana Health,Bangalore,Capecitabine,170,46,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-04-01,Narayana Health,Bangalore,Capecitabine,124,46,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-04-02,Narayana Health,Bangalore,Capecitabine,349,49,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-04-03,Narayana Health,Bangalore,Capecitabine,310,39,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-04-04,Narayana Health,Bangalore,Capecitabine,263,47,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-04-05,Narayana Health,Bangalore,Capecitabine,228,35,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-04-06,Narayana Health,Bangalore,Capecitabine,178,50,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-04-07,Narayana Health,Bangalore,Capecitabine,142,36,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-04-08,Narayana Health,Bangalore,Capecitabine,92,50,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-04-09,Narayana Health,Bangalore,Capecitabine,52,40,True,True,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-04-10,Narayana Health,Bangalore,Capecitabine,15,37,True,True,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-04-11,Narayana Health,Bangalore,Capecitabine,489,38,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-04-12,Narayana Health,Bangalore,Capecitabine,445,44,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-04-13,Narayana Health,Bangalore,Capecitabine,407,38,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-04-14,Narayana Health,Bangalore,Capecitabine,278,129,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-04-15,Narayana Health,Bangalore,Capecitabine,239,39,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-04-16,Narayana Health,Bangalore,Capecitabine,202,37,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-04-17,Narayana Health,Bangalore,Capecitabine,158,44,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-04-18,Narayana Health,Bangalore,Capecitabine,107,51,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-04-19,Narayana Health,Bangalore,Capecitabine,408,70,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-04-20,Narayana Health,Bangalore,Capecitabine,374,34,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-04-21,Narayana Health,Bangalore,Capecitabine,329,45,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-04-22,Narayana Health,Bangalore,Capecitabine,281,48,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-04-23,Narayana Health,Bangalore,Capecitabine,242,39,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-04-24,Narayana Health,Bangalore,Capecitabine,191,51,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,4759
2026-03-26,CMC Vellore,Vellore,Ceftriaxone,238,33,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-03-27,CMC Vellore,Vellore,Ceftriaxone,205,33,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-03-28,CMC Vellore,Vellore,Ceftriaxone,177,28,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-03-29,CMC Vellore,Vellore,Ceftriaxone,144,33,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-03-30,CMC Vellore,Vellore,Ceftriaxone,109,35,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-03-31,CMC Vellore,Vellore,Ceftriaxone,70,39,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-04-01,CMC Vellore,Vellore,Ceftriaxone,166,32,True,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-04-02,CMC Vellore,Vellore,Ceftriaxone,131,35,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-04-03,CMC Vellore,Vellore,Ceftriaxone,96,35,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-04-04,CMC Vellore,Vellore,Ceftriaxone,69,27,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-04-05,CMC Vellore,Vellore,Ceftriaxone,392,35,True,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-04-06,CMC Vellore,Vellore,Ceftriaxone,362,30,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-04-07,CMC Vellore,Vellore,Ceftriaxone,328,34,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-04-08,CMC Vellore,Vellore,Ceftriaxone,291,37,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-04-09,CMC Vellore,Vellore,Ceftriaxone,251,40,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-04-10,CMC Vellore,Vellore,Ceftriaxone,212,39,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-04-11,CMC Vellore,Vellore,Ceftriaxone,183,29,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-04-12,CMC Vellore,Vellore,Ceftriaxone,144,39,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-04-13,CMC Vellore,Vellore,Ceftriaxone,113,31,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-04-14,CMC Vellore,Vellore,Ceftriaxone,468,117,True,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-04-15,CMC Vellore,Vellore,Ceftriaxone,438,30,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-04-16,CMC Vellore,Vellore,Ceftriaxone,402,36,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-04-17,CMC Vellore,Vellore,Ceftriaxone,374,28,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-04-18,CMC Vellore,Vellore,Ceftriaxone,341,33,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-04-19,CMC Vellore,Vellore,Ceftriaxone,314,27,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-04-20,CMC Vellore,Vellore,Ceftriaxone,278,36,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-04-21,CMC Vellore,Vellore,Ceftriaxone,239,39,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-04-22,CMC Vellore,Vellore,Ceftriaxone,209,30,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-04-23,CMC Vellore,Vellore,Ceftriaxone,176,33,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-04-24,CMC Vellore,Vellore,Ceftriaxone,146,30,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,387
2026-03-26,AIIMS Delhi,Delhi,Ramelteon Tablet,285,71,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-03-27,AIIMS Delhi,Delhi,Ramelteon Tablet,212,73,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-03-28,AIIMS Delhi,Delhi,Ramelteon Tablet,364,81,True,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-03-29,AIIMS Delhi,Delhi,Ramelteon Tablet,281,83,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-03-30,AIIMS Delhi,Delhi,Ramelteon Tablet,198,83,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-03-31,AIIMS Delhi,Delhi,Ramelteon Tablet,514,84,True,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-04-01,AIIMS Delhi,Delhi,Ramelteon Tablet,431,83,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-04-02,AIIMS Delhi,Delhi,Ramelteon Tablet,363,68,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-04-03,AIIMS Delhi,Delhi,Ramelteon Tablet,302,61,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-04-04,AIIMS Delhi,Delhi,Ramelteon Tablet,229,73,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-04-05,AIIMS Delhi,Delhi,Ramelteon Tablet,146,83,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-04-06,AIIMS Delhi,Delhi,Ramelteon Tablet,538,73,True,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-04-07,AIIMS Delhi,Delhi,Ramelteon Tablet,452,86,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-04-08,AIIMS Delhi,Delhi,Ramelteon Tablet,388,64,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-04-09,AIIMS Delhi,Delhi,Ramelteon Tablet,316,72,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-04-10,AIIMS Delhi,Delhi,Ramelteon Tablet,239,77,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-04-11,AIIMS Delhi,Delhi,Ramelteon Tablet,175,64,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-04-12,AIIMS Delhi,Delhi,Ramelteon Tablet,585,62,True,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-04-13,AIIMS Delhi,Delhi,Ramelteon Tablet,512,73,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-04-14,AIIMS Delhi,Delhi,Ramelteon Tablet,445,67,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-04-15,AIIMS Delhi,Delhi,Ramelteon Tablet,383,62,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-04-16,AIIMS Delhi,Delhi,Ramelteon Tablet,306,77,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-04-17,AIIMS Delhi,Delhi,Ramelteon Tablet,243,63,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-04-18,AIIMS Delhi,Delhi,Ramelteon Tablet,163,80,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-04-19,AIIMS Delhi,Delhi,Ramelteon Tablet,213,86,True,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-04-20,AIIMS Delhi,Delhi,Ramelteon Tablet,400,71,True,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-04-21,AIIMS Delhi,Delhi,Ramelteon Tablet,332,68,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-04-22,AIIMS Delhi,Delhi,Ramelteon Tablet,269,63,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-04-23,AIIMS Delhi,Delhi,Ramelteon Tablet,187,82,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-04-24,AIIMS Delhi,Delhi,Ramelteon Tablet,405,66,True,False,OncoLife Sciences,Germany,LOW,False,NORMAL,2399
2026-03-26,KIMS Hyderabad,Hyderabad,5-Fluorouracil,532,44,True,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-03-27,KIMS Hyderabad,Hyderabad,5-Fluorouracil,474,58,False,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-03-28,KIMS Hyderabad,Hyderabad,5-Fluorouracil,428,46,False,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-03-29,KIMS Hyderabad,Hyderabad,5-Fluorouracil,380,48,False,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-03-30,KIMS Hyderabad,Hyderabad,5-Fluorouracil,319,61,False,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-03-31,KIMS Hyderabad,Hyderabad,5-Fluorouracil,273,46,False,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-04-01,KIMS Hyderabad,Hyderabad,5-Fluorouracil,228,45,False,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-04-02,KIMS Hyderabad,Hyderabad,5-Fluorouracil,175,53,False,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-04-03,KIMS Hyderabad,Hyderabad,5-Fluorouracil,125,50,False,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-04-04,KIMS Hyderabad,Hyderabad,5-Fluorouracil,283,49,True,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-04-05,KIMS Hyderabad,Hyderabad,5-Fluorouracil,237,46,False,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-04-06,KIMS Hyderabad,Hyderabad,5-Fluorouracil,188,49,False,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-04-07,KIMS Hyderabad,Hyderabad,5-Fluorouracil,274,116,True,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-04-08,KIMS Hyderabad,Hyderabad,5-Fluorouracil,227,47,False,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-04-09,KIMS Hyderabad,Hyderabad,5-Fluorouracil,168,59,False,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-04-10,KIMS Hyderabad,Hyderabad,5-Fluorouracil,118,50,False,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-04-11,KIMS Hyderabad,Hyderabad,5-Fluorouracil,558,51,True,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-04-12,KIMS Hyderabad,Hyderabad,5-Fluorouracil,499,59,False,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-04-13,KIMS Hyderabad,Hyderabad,5-Fluorouracil,450,49,False,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-04-14,KIMS Hyderabad,Hyderabad,5-Fluorouracil,403,47,False,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-04-15,KIMS Hyderabad,Hyderabad,5-Fluorouracil,343,60,False,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-04-16,KIMS Hyderabad,Hyderabad,5-Fluorouracil,280,63,False,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-04-17,KIMS Hyderabad,Hyderabad,5-Fluorouracil,226,54,False,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-04-18,KIMS Hyderabad,Hyderabad,5-Fluorouracil,175,51,False,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-04-19,KIMS Hyderabad,Hyderabad,5-Fluorouracil,121,54,False,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-04-20,KIMS Hyderabad,Hyderabad,5-Fluorouracil,226,46,True,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-04-21,KIMS Hyderabad,Hyderabad,5-Fluorouracil,170,56,False,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-04-22,KIMS Hyderabad,Hyderabad,5-Fluorouracil,108,62,False,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-04-23,KIMS Hyderabad,Hyderabad,5-Fluorouracil,59,49,True,True,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-04-24,KIMS Hyderabad,Hyderabad,5-Fluorouracil,240,224,True,False,LifeSave Pharma,India,LOW,False,NORMAL,1127
2026-03-26,Narayana Health,Bangalore,RIVASTIGMINE,124,116,True,False,PharmaCorp,India,LOW,False,LOW,1632
2026-03-27,Narayana Health,Bangalore,RIVASTIGMINE,276,279,True,False,PharmaCorp,India,LOW,False,LOW,1632
2026-03-28,Narayana Health,Bangalore,RIVASTIGMINE,518,107,True,False,PharmaCorp,India,LOW,False,LOW,1632
2026-03-29,Narayana Health,Bangalore,RIVASTIGMINE,435,83,False,False,PharmaCorp,India,LOW,False,LOW,1632
2026-03-30,Narayana Health,Bangalore,RIVASTIGMINE,237,198,False,False,PharmaCorp,India,LOW,False,HIGH,1632
2026-03-31,Narayana Health,Bangalore,RIVASTIGMINE,565,116,True,False,PharmaCorp,India,LOW,False,LOW,1632
2026-04-01,Narayana Health,Bangalore,RIVASTIGMINE,461,104,False,False,PharmaCorp,India,LOW,False,CRITICAL,1632
2026-04-02,Narayana Health,Bangalore,RIVASTIGMINE,359,102,False,False,PharmaCorp,India,LOW,False,CRITICAL,1632
2026-04-03,Narayana Health,Bangalore,RIVASTIGMINE,255,104,False,False,PharmaCorp,India,LOW,False,LOW,1632
2026-04-04,Narayana Health,Bangalore,RIVASTIGMINE,637,100,True,False,PharmaCorp,India,LOW,False,LOW,1632
2026-04-05,Narayana Health,Bangalore,RIVASTIGMINE,552,85,False,False,PharmaCorp,India,LOW,False,HIGH,1632
2026-04-06,Narayana Health,Bangalore,RIVASTIGMINE,433,119,False,False,PharmaCorp,India,LOW,False,CRITICAL,1632
2026-04-07,Narayana Health,Bangalore,RIVASTIGMINE,347,86,False,False,PharmaCorp,India,LOW,False,LOW,1632
2026-04-08,Narayana Health,Bangalore,RIVASTIGMINE,259,88,False,False,PharmaCorp,India,LOW,False,LOW,1632
2026-04-09,Narayana Health,Bangalore,RIVASTIGMINE,467,104,True,False,PharmaCorp,India,LOW,False,LOW,1632
2026-04-10,Narayana Health,Bangalore,RIVASTIGMINE,354,113,False,False,PharmaCorp,India,LOW,False,LOW,1632
2026-04-11,Narayana Health,Bangalore,RIVASTIGMINE,250,104,False,False,PharmaCorp,India,LOW,False,LOW,1632
2026-04-12,Narayana Health,Bangalore,RIVASTIGMINE,284,112,True,False,PharmaCorp,India,LOW,False,LOW,1632
2026-04-13,Narayana Health,Bangalore,RIVASTIGMINE,315,99,True,False,PharmaCorp,India,LOW,False,LOW,1632
2026-04-14,Narayana Health,Bangalore,RIVASTIGMINE,206,109,False,False,PharmaCorp,India,LOW,False,LOW,1632
2026-04-15,Narayana Health,Bangalore,RIVASTIGMINE,449,110,True,False,PharmaCorp,India,LOW,False,LOW,1632
2026-04-16,Narayana Health,Bangalore,RIVASTIGMINE,346,103,False,False,PharmaCorp,India,LOW,False,LOW,1632
2026-04-17,Narayana Health,Bangalore,RIVASTIGMINE,232,114,False,False,PharmaCorp,India,LOW,False,LOW,1632
2026-04-18,Narayana Health,Bangalore,RIVASTIGMINE,497,84,True,False,PharmaCorp,India,LOW,False,LOW,1632
2026-04-19,Narayana Health,Bangalore,RIVASTIGMINE,389,108,False,False,PharmaCorp,India,LOW,False,LOW,1632
2026-04-20,Narayana Health,Bangalore,RIVASTIGMINE,295,94,False,False,PharmaCorp,India,LOW,False,CRITICAL,1632
2026-04-21,Narayana Health,Bangalore,RIVASTIGMINE,433,116,True,False,PharmaCorp,India,LOW,False,LOW,1632
2026-04-22,Narayana Health,Bangalore,RIVASTIGMINE,332,101,False,False,PharmaCorp,India,LOW,False,LOW,1632
2026-04-23,Narayana Health,Bangalore,RIVASTIGMINE,227,105,False,False,PharmaCorp,India,LOW,False,LOW,1632
2026-04-24,Narayana Health,Bangalore,RIVASTIGMINE,486,102,True,False,PharmaCorp,India,LOW,False,LOW,1632
2026-03-26,KIMS Hyderabad,Hyderabad,Acetaminophen; Oxycodone Hydrochloride Tablet,199,98,True,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1266
2026-03-27,KIMS Hyderabad,Hyderabad,Acetaminophen; Oxycodone Hydrochloride Tablet,594,93,True,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1266
2026-03-28,KIMS Hyderabad,Hyderabad,Acetaminophen; Oxycodone Hydrochloride Tablet,522,72,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1266
2026-03-29,KIMS Hyderabad,Hyderabad,Acetaminophen; Oxycodone Hydrochloride Tablet,433,89,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1266
2026-03-30,KIMS Hyderabad,Hyderabad,Acetaminophen; Oxycodone Hydrochloride Tablet,342,91,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1266
2026-03-31,KIMS Hyderabad,Hyderabad,Acetaminophen; Oxycodone Hydrochloride Tablet,249,93,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1266
2026-04-01,KIMS Hyderabad,Hyderabad,Acetaminophen; Oxycodone Hydrochloride Tablet,177,72,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1266
2026-04-02,KIMS Hyderabad,Hyderabad,Acetaminophen; Oxycodone Hydrochloride Tablet,78,99,True,True,OncoLife Sciences,Germany,LOW,False,NORMAL,1266
2026-04-03,KIMS Hyderabad,Hyderabad,Acetaminophen; Oxycodone Hydrochloride Tablet,361,78,True,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1266
2026-04-04,KIMS Hyderabad,Hyderabad,Acetaminophen; Oxycodone Hydrochloride Tablet,267,94,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1266
2026-04-05,KIMS Hyderabad,Hyderabad,Acetaminophen; Oxycodone Hydrochloride Tablet,187,80,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1266
2026-04-06,KIMS Hyderabad,Hyderabad,Acetaminophen; Oxycodone Hydrochloride Tablet,350,71,True,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1266
2026-04-07,KIMS Hyderabad,Hyderabad,Acetaminophen; Oxycodone Hydrochloride Tablet,269,81,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1266
2026-04-08,KIMS Hyderabad,Hyderabad,Acetaminophen; Oxycodone Hydrochloride Tablet,604,103,True,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1266
2026-04-09,KIMS Hyderabad,Hyderabad,Acetaminophen; Oxycodone Hydrochloride Tablet,506,98,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1266
